ASM1150v1,ASM1046v1,98.402,28032,413,18,2217135,2245141,2183929,2211950,0,49251
ASM1150v1,ASM1046v1,98.991,26762,264,6,1763641,1790399,1688490,1715248,0,47919
ASM1150v1,ASM1046v1,97.97,27042,527,19,180175,207206,130804,157833,0,46876
ASM1150v1,ASM1046v1,97.621,26695,591,16,1433357,1460011,1405836,1432526,0,45738
ASM1150v1,ASM1046v1,98.493,25224,372,8,1383025,1408244,1358761,1383980,0,44468
ASM1150v1,ASM1046v1,98.134,25182,442,18,2596212,2621387,2560113,2585272,0,43873
ASM1150v1,ASM1046v1,98.36,24510,361,24,1,24482,1,24497,0,42996
ASM1150v1,ASM1046v1,97.465,23553,564,26,825237,848767,788332,811873,0,40156
ASM1150v1,ASM1046v1,98.7,21765,275,7,1029472,1051232,981725,1003485,0,38618
ASM1150v1,ASM1046v1,98.957,21278,190,11,1194418,1215664,1188662,1209938,0,38034
ASM1150v1,ASM1046v1,98.16,20922,376,7,269969,290884,222576,243494,0,36494
ASM1150v1,ASM1046v1,97.423,20951,508,20,2488212,2509142,2457120,2478058,0,35669
ASM1150v1,ASM1046v1,97.963,20569,393,4,120990,141557,70590,91133,0,35639
ASM1150v1,ASM1046v1,98.093,20343,363,21,2468056,2488383,2436659,2456991,0,35394
ASM1150v1,ASM1046v1,98.388,20098,299,10,977984,998061,936861,956953,0,35296
ASM1150v1,ASM1046v1,98.021,20115,375,6,343345,363456,300658,320752,0,34919
ASM1150v1,ASM1046v1,98.812,19522,217,13,1743924,1763437,1668996,1688510,0,34751
ASM1150v1,ASM1046v1,96.87,20703,608,30,363435,384123,363921,384597,0,34605
ASM1150v1,ASM1046v1,98.805,19329,225,6,1007775,1027101,962323,981647,0,34409
ASM1150v1,ASM1046v1,97.486,20166,477,19,207318,227460,157925,178083,0,34404
ASM1150v1,ASM1046v1,96.948,19990,584,26,389144,409119,389512,409489,0,33512
ASM1150v1,ASM1046v1,98.021,18796,329,36,1639757,1658533,1567628,1586399,0,32609
ASM1150v1,ASM1046v1,97.652,18998,436,8,1412417,1431412,1386815,1405804,0,32603
ASM1150v1,ASM1046v1,96.909,18794,486,71,2154752,2173502,2118529,2137270,0,31399
ASM1150v1,ASM1046v1,97.555,17956,430,8,1554358,1572310,1526681,1544630,0,30718
ASM1150v1,ASM1046v1,97.793,17807,371,16,2000819,2018615,1921116,1938910,0,30686
ASM1150v1,ASM1046v1,98.256,16856,278,16,956476,973326,917330,934174,0,29484
ASM1150v1,ASM1046v1,96.81,17524,497,40,242692,260176,195999,213499,0,29207
ASM1150v1,ASM1046v1,98.221,16691,267,19,1572473,1589138,1545115,1561800,0,29150
ASM1150v1,ASM1046v1,97.588,17038,367,32,637913,654919,627641,644665,0,29146
ASM1150v1,ASM1046v1,98.847,16304,184,4,2042016,2058317,1963837,1980138,0,29063
ASM1150v1,ASM1046v1,98.132,16649,277,18,2692413,2709045,2669277,2685907,0,28991
ASM1150v1,ASM1046v1,94.749,18435,908,47,666600,685005,662398,680801,0,28626
ASM1150v1,ASM1046v1,98.017,16388,287,21,2781384,2797759,2760819,2777180,0,28428
ASM1150v1,ASM1046v1,94.313,18429,993,38,1919613,1938016,1833853,1852251,0,28175
ASM1150v1,ASM1046v1,97.989,15866,314,3,1082760,1098624,1035033,1050894,0,27527
ASM1150v1,ASM1046v1,97.844,15814,316,9,2356952,2372762,2323813,2339604,0,27290
ASM1150v1,ASM1046v1,98.081,15633,281,14,1460022,1475640,1433198,1448825,0,27189
ASM1150v1,ASM1046v1,97.803,15385,304,14,2580780,2596140,2544687,2560061,0,26507
ASM1150v1,ASM1046v1,95.501,16403,686,33,2340534,2356923,2305466,2321829,0,26155
ASM1150v1,ASM1046v1,97.117,15192,413,18,622367,637542,612114,627296,0,25604
ASM1150v1,ASM1046v1,98.455,14431,220,3,1729331,1743760,1654537,1668965,0,25411
ASM1150v1,ASM1046v1,94.126,16428,934,25,2550519,2566927,2514578,2530993,0,24962
ASM1150v1,ASM1046v1,98.575,13966,196,1,2199070,2213032,2166293,2180258,0,24685
ASM1150v1,ASM1046v1,98.095,13437,234,15,2627480,2640913,2592567,2605984,0,23376
ASM1150v1,ASM1046v1,97.474,13498,315,18,2185339,2198832,2152792,2166267,0,23014
ASM1150v1,ASM1046v1,96.164,14026,526,11,2712714,2726732,2691072,2705092,0,22910
ASM1150v1,ASM1046v1,97.715,12955,268,20,871146,884089,832542,845479,0,22258
ASM1150v1,ASM1046v1,94.801,13964,662,48,2661317,2675254,2639434,2653359,0,21706
ASM1150v1,ASM1046v1,97.334,12754,301,27,1051417,1064155,1003606,1016335,0,21632
ASM1150v1,ASM1046v1,95.767,13442,519,36,2567373,2580778,2531204,2544631,0,21625
ASM1150v1,ASM1046v1,98.369,12204,192,2,2727161,2739364,2705060,2717256,0,21427
ASM1150v1,ASM1046v1,98.445,12151,184,4,151125,163270,101307,113457,0,21387
ASM1150v1,ASM1046v1,98.97,11843,118,1,291452,303294,243519,255357,0,21191
ASM1150v1,ASM1046v1,98.314,12098,183,19,895063,907156,856238,868318,0,21191
ASM1150v1,ASM1046v1,98.842,11574,125,5,2531320,2542887,2497286,2508856,0,20622
ASM1150v1,ASM1046v1,95.661,12746,503,31,1064112,1076834,1016229,1028947,0,20428
ASM1150v1,ASM1046v1,97.861,11316,238,4,1844595,1855906,1764464,1775779,0,19553
ASM1150v1,ASM1046v1,97.404,11364,273,12,719891,731238,714089,725446,0,19331
ASM1150v1,ASM1046v1,98.533,10637,148,4,911778,922414,872629,883257,0,18772
ASM1150v1,ASM1046v1,98.513,10556,157,0,165368,175923,116179,126734,0,18624
ASM1150v1,ASM1046v1,96.644,11113,358,7,2307601,2318709,2272662,2283763,0,18441
ASM1150v1,ASM1046v1,94.54,11996,541,72,2372755,2384721,2339642,2351552,0,18419
ASM1150v1,ASM1046v1,98.449,10380,143,9,1475675,1486054,1449805,1460166,0,18260
ASM1150v1,ASM1046v1,98.01,10451,189,12,2109446,2119882,2074991,2085436,0,18129
ASM1150v1,ASM1046v1,98.582,10014,122,11,2058293,2068294,2023242,2033247,0,17688
ASM1150v1,ASM1046v1,98.74,9921,124,1,323511,333430,274668,284588,0,17627
ASM1150v1,ASM1046v1,98.182,9793,156,16,1137022,1146812,1089099,1098871,0,17078
ASM1150v1,ASM1046v1,96.518,10280,334,20,110733,120996,57930,68201,0,16979
ASM1150v1,ASM1046v1,98.807,9391,107,5,552460,561848,539528,548915,0,16716
ASM1150v1,ASM1046v1,98.877,9261,96,7,2069732,2078987,2034813,2044070,0,16519
ASM1150v1,ASM1046v1,97.649,9484,218,4,24656,34135,24685,34167,0,16273
ASM1150v1,ASM1046v1,98.043,9250,160,12,259885,269116,213289,222535,0,16059
ASM1150v1,ASM1046v1,97.087,9372,261,11,815774,825141,778540,787903,0,15784
ASM1150v1,ASM1046v1,96.775,9458,272,13,141496,150924,91526,100979,0,15745
ASM1150v1,ASM1046v1,98.799,8492,91,11,657112,665597,652860,661346,0,15106
ASM1150v1,ASM1046v1,96.07,9262,354,7,2681110,2690368,2657206,2666460,0,15079
ASM1150v1,ASM1046v1,98.292,8549,142,4,314925,323470,264723,273270,0,14975
ASM1150v1,ASM1046v1,97.691,8576,190,7,227460,236030,180145,188717,0,14733
ASM1150v1,ASM1046v1,99.726,8017,21,1,2033984,2042000,1955838,1963853,0,14681
ASM1150v1,ASM1046v1,93.397,9813,570,56,1184718,1194496,1178782,1188550,0,14460
ASM1150v1,ASM1046v1,96.655,8700,284,6,1961008,1969702,1878477,1887174,0,14447
ASM1150v1,ASM1046v1,97.502,8367,193,12,2522443,2530802,2488931,2497288,0,14279
ASM1150v1,ASM1046v1,97.822,8263,158,17,2018659,2026908,1938844,1947097,0,14242
ASM1150v1,ASM1046v1,98.398,7804,125,0,1494416,1502219,1467276,1475079,0,13719
ASM1150v1,ASM1046v1,98.628,7724,106,0,438585,446308,423269,430992,0,13677
ASM1150v1,ASM1046v1,98.316,7722,129,1,1938005,1945725,1853245,1860966,0,13538
ASM1150v1,ASM1046v1,98.118,7757,128,15,849151,856902,811901,819644,0,13500
ASM1150v1,ASM1046v1,95.601,8251,328,24,2651568,2659789,2617822,2626066,0,13193
ASM1150v1,ASM1046v1,99.112,6980,59,3,1547389,1554365,1519661,1526640,0,12543
ASM1150v1,ASM1046v1,98.209,7092,114,6,1486264,1493345,1460191,1467279,0,12381
ASM1150v1,ASM1046v1,98.414,6934,110,0,1897199,1904132,1817375,1824308,0,12196
ASM1150v1,ASM1046v1,98.383,6804,104,5,2026891,2033692,1947259,1954058,0,11950
ASM1150v1,ASM1046v1,97.885,6572,123,11,236031,242596,189445,196006,0,11352
ASM1150v1,ASM1046v1,95.953,6992,275,7,2461050,2468037,2429031,2436018,0,11337
ASM1150v1,ASM1046v1,99.051,6114,50,2,2896509,2902619,2872789,2878897,0,10962
ASM1150v1,ASM1046v1,94.657,6963,338,23,104536,111494,49269,56201,0,10767
ASM1150v1,ASM1046v1,93.838,7140,422,18,1375899,1383030,1351541,1358670,0,10732
ASM1150v1,ASM1046v1,97.933,5901,117,5,432523,438420,417347,423245,0,10216
ASM1150v1,ASM1046v1,94.344,6612,346,17,2318702,2325303,2283816,2290409,0,10113
ASM1150v1,ASM1046v1,98.442,5650,82,3,309253,314902,258512,264155,0,9941
ASM1150v1,ASM1046v1,99.188,5420,17,8,2213517,2218912,507794,502378,0,9740
ASM1150v1,ASM1046v1,99.251,5341,39,1,1076925,1082265,1029232,1034571,0,9640
ASM1150v1,ASM1046v1,97.83,5530,108,8,856820,862348,819620,825138,0,9537
ASM1150v1,ASM1046v1,98.96,5291,54,1,1955518,1960808,1872288,1877577,0,9465
ASM1150v1,ASM1046v1,93.427,6146,386,14,1502243,1508379,1475403,1481539,0,9095
ASM1150v1,ASM1046v1,98.417,5054,80,0,2514649,2519702,2483879,2488932,0,8890
ASM1150v1,ASM1046v1,99.026,4926,47,1,2509696,2514620,2478084,2483009,0,8829
ASM1150v1,ASM1046v1,98.471,4708,67,1,2387118,2391820,2357056,2361763,0,8290
ASM1150v1,ASM1046v1,98.344,4709,73,4,2254289,2258994,2220169,2224875,0,8259
ASM1150v1,ASM1046v1,95.635,5109,199,9,2335316,2340421,2300132,2305219,0,8178
ASM1150v1,ASM1046v1,98.261,4657,76,4,2249472,2254125,2215489,2220143,0,8146
ASM1150v1,ASM1046v1,96.702,4912,124,22,426250,431149,412449,417334,0,8139
ASM1150v1,ASM1046v1,93.837,5387,285,30,885454,890823,846973,852329,0,8065
ASM1150v1,ASM1046v1,98.292,4568,66,4,1914994,1919558,1828525,1833083,0,7993
ASM1150v1,ASM1046v1,97.923,4575,78,14,862262,866825,825168,829736,0,7906
ASM1150v1,ASM1046v1,95.838,4853,188,11,384000,388844,384584,389430,0,7830
ASM1150v1,ASM1046v1,96.679,4698,150,5,2545659,2550354,2509858,2514551,0,7806
ASM1150v1,ASM1046v1,98.417,4296,65,3,1904117,1908409,1824251,1828546,0,7553
ASM1150v1,ASM1046v1,95.739,4600,190,6,2621419,2626014,2585603,2590200,0,7404
ASM1150v1,ASM1046v1,97.693,4291,96,3,2327307,2331596,2290485,2294773,0,7372
ASM1150v1,ASM1046v1,92.444,5016,343,28,2646655,2651662,2610555,2615542,0,7131
ASM1150v1,ASM1046v1,98.183,4072,74,0,999133,1003204,956951,961022,0,7110
ASM1150v1,ASM1046v1,94.182,4538,242,16,2641777,2646302,2606789,2611316,0,6898
ASM1150v1,ASM1046v1,96.294,4155,154,0,2798829,2802983,2777176,2781330,0,6820
ASM1150v1,ASM1046v1,99.646,3673,10,3,2331635,2335306,2296329,2299999,0,6708
ASM1150v1,ASM1046v1,98.173,3832,60,8,907348,911174,868663,872489,0,6680
ASM1150v1,ASM1046v1,91.082,4956,400,33,449671,454604,433141,438076,0,6665
ASM1150v1,ASM1046v1,94.178,4277,208,27,2180581,2184837,2148035,2152290,0,6481
ASM1150v1,ASM1046v1,93.15,4365,276,19,2882313,2886662,2860297,2864653,0,6383
ASM1150v1,ASM1046v1,99.679,3432,9,2,561705,565135,2183785,2180355,0,6276
ASM1150v1,ASM1046v1,99.5,3400,17,0,561705,565104,2300275,2296876,0,6185
ASM1150v1,ASM1046v1,99.91,3320,3,0,2036222,2039541,507514,504195,0,6115
ASM1150v1,ASM1046v1,94.018,4029,223,10,2176833,2180846,2144245,2148270,0,6089
ASM1150v1,ASM1046v1,99.788,3309,5,2,516066,519373,548772,552079,0,6071
ASM1150v1,ASM1046v1,99.579,3327,10,4,2213770,2217096,1958073,1961395,0,6063
ASM1150v1,ASM1046v1,98.487,3438,46,4,2246153,2249586,2211970,2215405,0,6056
ASM1150v1,ASM1046v1,98.88,3392,12,7,2213529,2216897,552313,548925,0,6030
ASM1150v1,ASM1046v1,99.817,3275,5,1,2332185,2335459,552045,548772,0,6013
ASM1150v1,ASM1046v1,98.799,3330,37,3,1791761,1795088,1716355,1719683,0,5925
ASM1150v1,ASM1046v1,94.462,3828,175,15,1983769,1987590,1897286,1901082,0,5860
ASM1150v1,ASM1046v1,98.964,3283,10,5,2213663,2216924,2180257,2183536,0,5853
ASM1150v1,ASM1046v1,99.78,3183,5,2,561954,565135,504367,507548,0,5838
ASM1150v1,ASM1046v1,96.025,3572,131,10,2708973,2712543,2687294,2690855,0,5799
ASM1150v1,ASM1046v1,99.905,3148,3,0,2036222,2039369,2180389,2183536,0,5797
ASM1150v1,ASM1046v1,99.81,3156,4,2,561981,565135,548925,552079,0,5794
ASM1150v1,ASM1046v1,99.778,3156,5,2,516219,519373,2183509,2180355,0,5788
ASM1150v1,ASM1046v1,99.841,3148,5,0,2036222,2039369,2296879,2300026,0,5786
ASM1150v1,ASM1046v1,99.747,3156,6,2,516219,519373,504394,507548,0,5782
ASM1150v1,ASM1046v1,99.809,3148,6,0,561954,565101,1961223,1958076,0,5781
ASM1150v1,ASM1046v1,99.936,3121,2,0,2036222,2039342,552045,548925,0,5753
ASM1150v1,ASM1046v1,99.619,3151,9,3,2213774,2216924,2296879,2300026,0,5749
ASM1150v1,ASM1046v1,99.84,3122,4,1,2332185,2335306,2180389,2183509,0,5736
ASM1150v1,ASM1046v1,99.808,3124,6,0,516219,519342,2299999,2296876,0,5736
ASM1150v1,ASM1046v1,99.776,3122,6,1,2332185,2335306,507514,504394,0,5725
ASM1150v1,ASM1046v1,99.776,3121,7,0,516219,519339,1961196,1958076,0,5725
ASM1150v1,ASM1046v1,99.712,3122,8,1,2332185,2335306,1958076,1961196,0,5714
ASM1150v1,ASM1046v1,93.403,3850,222,20,2886846,2890680,2864662,2868494,0,5674
ASM1150v1,ASM1046v1,87.503,4929,510,67,617898,622773,607591,612466,0,5592
ASM1150v1,ASM1046v1,94.111,3532,207,1,2839662,2843193,2820913,2824443,0,5369
ASM1150v1,ASM1046v1,87.288,4767,512,57,890198,894910,851434,856160,0,5360
ASM1150v1,ASM1046v1,94.762,3341,163,11,305977,309311,255290,258624,0,5190
ASM1150v1,ASM1046v1,91.059,3769,326,9,459224,462984,444946,448711,0,5083
ASM1150v1,ASM1046v1,91.543,3642,264,31,339709,343321,297042,300668,0,4979
ASM1150v1,ASM1046v1,99.108,2691,24,0,975264,977954,934190,936880,0,4837
ASM1150v1,ASM1046v1,88.12,4015,429,38,1947798,1951788,1863538,1867528,0,4728
ASM1150v1,ASM1046v1,98.778,2537,27,4,1591620,1594155,363926,361393,0,4510
ASM1150v1,ASM1046v1,98.755,2489,31,0,1409904,1412392,1383977,1386465,0,4425
ASM1150v1,ASM1046v1,98.262,2474,41,2,1953015,1955486,1867950,1870423,0,4329
ASM1150v1,ASM1046v1,98.911,2387,24,2,1591770,1594155,1980286,1982671,0,4263
ASM1150v1,ASM1046v1,98.95,2380,24,1,868772,871150,829903,832282,0,4255
ASM1150v1,ASM1046v1,97.939,2426,42,2,513498,515922,501738,504156,0,4196
ASM1150v1,ASM1046v1,97.104,2417,62,4,2894049,2896457,2870365,2872781,0,4069
ASM1150v1,ASM1046v1,99.661,2066,6,1,514144,516209,2185706,2183642,0,3775
ASM1150v1,ASM1046v1,99.661,2066,6,1,514144,516209,2302196,2300132,0,3775
ASM1150v1,ASM1046v1,98.958,2111,19,3,446772,448880,431039,433148,0,3773
ASM1150v1,ASM1046v1,86.56,3497,376,70,1178960,1182389,1174748,1178217,0,3768
ASM1150v1,ASM1046v1,98.561,2085,10,5,2335316,2337398,2183642,2185708,0,3666
ASM1150v1,ASM1046v1,95.255,2318,98,10,1364464,1366777,1344863,1347172,0,3661
ASM1150v1,ASM1046v1,90.633,2637,215,25,1508042,1510662,1480824,1483444,0,3472
ASM1150v1,ASM1046v1,99.401,1835,5,4,559874,561706,1963317,1961487,0,3323
ASM1150v1,ASM1046v1,99.346,1836,6,4,2039633,2041464,548773,546940,0,3319
ASM1150v1,ASM1046v1,99.336,1808,9,3,2335591,2337396,504184,502378,0,3269
ASM1150v1,ASM1046v1,99.719,1781,3,2,2217135,2218914,2300419,2302198,0,3260
ASM1150v1,ASM1046v1,97.768,1882,41,1,2678941,2680821,2655168,2657049,0,3241
ASM1150v1,ASM1046v1,99.943,1748,1,0,514145,515892,546938,548685,0,3223
ASM1150v1,ASM1046v1,99.943,1748,0,1,2217165,2218911,548685,546938,0,3221
ASM1150v1,ASM1046v1,99.886,1748,2,0,559872,561619,502379,504126,0,3217
ASM1150v1,ASM1046v1,99.828,1748,2,1,559872,561619,2185705,2183959,0,3210
ASM1150v1,ASM1046v1,99.828,1748,2,1,559872,561619,2302195,2300449,0,3210
ASM1150v1,ASM1046v1,99.045,1780,10,4,514118,515896,1963344,1961571,0,3186
ASM1150v1,ASM1046v1,99.599,1747,3,2,2039721,2041464,2300448,2302193,0,3184
ASM1150v1,ASM1046v1,99.543,1749,5,3,2335649,2337395,548685,546938,0,3182
ASM1150v1,ASM1046v1,99.043,1777,10,4,2039721,2041491,504127,502352,0,3181
ASM1150v1,ASM1046v1,99.485,1747,5,2,2039721,2041464,2183958,2185703,0,3173
ASM1150v1,ASM1046v1,99.485,1747,4,3,2217164,2218909,1961575,1963317,0,3171
ASM1150v1,ASM1046v1,99.085,1748,9,5,2335648,2337393,1961575,1963317,0,3133
ASM1150v1,ASM1046v1,94.774,2009,101,4,1945791,1947797,1860912,1862918,0,3125
ASM1150v1,ASM1046v1,98.669,1728,23,0,731176,732903,725591,727318,0,3064
ASM1150v1,ASM1046v1,95.093,1936,88,4,470893,472822,459253,461187,0,3042
ASM1150v1,ASM1046v1,97.208,1719,42,2,758425,760137,1762455,1764173,0,2904
ASM1150v1,ASM1046v1,97.043,1725,46,1,1182653,1184372,1764173,1762449,0,2898
ASM1150v1,ASM1046v1,97.095,1721,45,1,2543713,2545428,1762453,1764173,0,2896
ASM1150v1,ASM1046v1,97.037,1721,46,1,1431411,1433126,1762453,1764173,0,2891
ASM1150v1,ASM1046v1,97.037,1721,46,1,2119955,2121670,1762453,1764173,0,2891
ASM1150v1,ASM1046v1,97.037,1721,46,1,742050,743765,1764173,1762453,0,2891
ASM1150v1,ASM1046v1,97.037,1721,46,1,2325343,2327058,1762453,1764173,0,2891
ASM1150v1,ASM1046v1,86.596,2641,325,26,465608,468235,451317,453941,0,2889
ASM1150v1,ASM1046v1,96.98,1722,46,2,2303989,2305705,1764173,1762453,0,2887
ASM1150v1,ASM1046v1,96.915,1718,48,1,973550,975262,1764173,1762456,0,2874
ASM1150v1,ASM1046v1,96.804,1721,50,1,1006063,1007778,1764173,1762453,0,2868
ASM1150v1,ASM1046v1,94.332,1870,103,3,102677,104543,42652,44521,0,2863
ASM1150v1,ASM1046v1,96.277,1719,42,2,2543710,2545428,2323816,2322120,0,2800
ASM1150v1,ASM1046v1,96.383,1714,39,3,758425,760137,2323811,2322120,0,2800
ASM1150v1,ASM1046v1,96.221,1720,43,2,742050,743769,2322120,2323817,0,2796
ASM1150v1,ASM1046v1,95.535,1747,78,0,1983769,1985515,448727,446981,0,2795
ASM1150v1,ASM1046v1,96.169,1723,43,3,1431404,1433126,2323819,2322120,0,2795
ASM1150v1,ASM1046v1,96.219,1719,43,2,2325340,2327058,2323816,2322120,0,2795
ASM1150v1,ASM1046v1,96.322,1713,41,2,1182653,1184365,2322120,2323810,0,2795
ASM1150v1,ASM1046v1,96.217,1718,43,2,2119953,2121670,2323815,2322120,0,2793
ASM1150v1,ASM1046v1,98.009,1607,32,0,2880543,2882149,2858664,2860270,0,2791
ASM1150v1,ASM1046v1,97.384,1644,29,2,758425,760067,1872286,1870656,0,2785
ASM1150v1,ASM1046v1,96.208,1714,42,3,2303989,2305702,2322120,2323810,0,2784
ASM1150v1,ASM1046v1,97.322,1643,31,1,2543716,2545358,1872285,1870656,0,2778
ASM1150v1,ASM1046v1,97.322,1643,31,1,2325346,2326988,1872285,1870656,0,2778
ASM1150v1,ASM1046v1,97.322,1643,31,1,1431414,1433056,1872285,1870656,0,2778
ASM1150v1,ASM1046v1,97.094,1652,34,2,1182723,1184373,1870656,1872294,0,2772
ASM1150v1,ASM1046v1,97.261,1643,32,1,742120,743762,1870656,1872285,0,2772
ASM1150v1,ASM1046v1,97.261,1643,32,1,2119958,2121600,1872285,1870656,0,2772
ASM1150v1,ASM1046v1,97.202,1644,32,2,2304059,2305702,1870656,1872285,0,2769
ASM1150v1,ASM1046v1,96.03,1713,46,2,973550,975262,2322120,2323810,0,2767
ASM1150v1,ASM1046v1,97.018,1643,36,1,973620,975262,1870656,1872285,0,2750
ASM1150v1,ASM1046v1,95.693,1718,52,2,1006063,1007780,2322120,2323815,0,2743
ASM1150v1,ASM1046v1,95.434,1730,64,4,2659778,2661494,2634266,2635993,0,2743
ASM1150v1,ASM1046v1,96.953,1641,37,1,1006135,1007775,1870658,1872285,0,2741
ASM1150v1,ASM1046v1,94.521,1734,95,0,461254,462987,1899032,1897299,0,2676
ASM1150v1,ASM1046v1,97.208,1576,35,2,2173677,2175251,2139357,2140924,0,2658
ASM1150v1,ASM1046v1,96.687,1509,45,4,654642,656147,651337,652843,0,2505
ASM1150v1,ASM1046v1,84.572,2476,327,35,339290,341734,291590,294041,0,2405
ASM1150v1,ASM1046v1,97.363,1403,35,1,2068297,2069699,2033079,2034479,0,2385
ASM1150v1,ASM1046v1,98.416,1263,20,0,2459627,2460889,2427674,2428936,0,2222
ASM1150v1,ASM1046v1,97.32,1306,28,5,1790355,1791655,1715072,1716375,0,2211
ASM1150v1,ASM1046v1,82.458,2571,394,40,1974970,1977508,2342537,2345082,0,2196
ASM1150v1,ASM1046v1,84.434,2242,332,16,456183,458417,439711,441942,0,2191
ASM1150v1,ASM1046v1,97.304,1261,29,1,733135,734390,1764173,1762913,0,2135
ASM1150v1,ASM1046v1,96.667,1260,36,6,2626310,2627567,2590398,2591653,0,2089
ASM1150v1,ASM1046v1,97.795,1179,26,0,463442,464620,449148,450326,0,2034
ASM1150v1,ASM1046v1,77.538,3477,711,60,50881,54321,40806,37364,0,2030
ASM1150v1,ASM1046v1,96.099,1256,27,2,733135,734390,2322120,2323353,0,2028
ASM1150v1,ASM1046v1,98.432,1148,18,0,2691253,2692400,2666495,2667642,0,2021
ASM1150v1,ASM1046v1,97.218,1186,20,1,733205,734390,1870656,1871828,0,1995
ASM1150v1,ASM1046v1,97.911,1149,20,2,2891158,2892302,2868485,2869633,0,1986
ASM1150v1,ASM1046v1,98.832,1027,12,0,1216738,1217764,1209970,1210996,0,1831
ASM1150v1,ASM1046v1,82.443,2096,339,24,458016,460094,442658,444741,0,1805
ASM1150v1,ASM1046v1,94.705,1171,36,5,1373702,1374868,1348628,1349776,0,1796
ASM1150v1,ASM1046v1,87.397,1579,174,23,468309,469875,453186,454751,0,1790
ASM1150v1,ASM1046v1,99.693,978,3,0,1003195,1004172,961325,962302,0,1790
ASM1150v1,ASM1046v1,82.747,2046,313,28,339715,341734,296536,298567,0,1786
ASM1150v1,ASM1046v1,80.971,2286,355,53,339483,341734,295306,297545,0,1738
ASM1150v1,ASM1046v1,93.159,1184,81,0,1589204,1590387,1561821,1563004,0,1738
ASM1150v1,ASM1046v1,81.734,2042,330,37,469953,471965,453186,455213,0,1664
ASM1150v1,ASM1046v1,82.606,1903,272,47,469138,471021,455691,457553,0,1626
ASM1150v1,ASM1046v1,92.087,1150,88,1,1989017,1990166,1901630,1902776,0,1616
ASM1150v1,ASM1046v1,95.393,955,42,2,1372763,1373716,1350297,1351250,0,1519
ASM1150v1,ASM1046v1,83.19,1624,238,22,2650561,2652154,2617697,2619315,0,1454
ASM1150v1,ASM1046v1,78.212,2327,427,55,470079,472365,455804,458090,0,1415
ASM1150v1,ASM1046v1,87.727,1214,131,11,2843363,2844560,2824597,2825808,0,1400
ASM1150v1,ASM1046v1,93.146,963,39,14,665833,666782,661561,662509,0,1387
ASM1150v1,ASM1046v1,83.28,1549,205,36,339709,341227,292521,294045,0,1376
ASM1150v1,ASM1046v1,78.798,2080,411,26,736030,738093,1861253,1863318,0,1371
ASM1150v1,ASM1046v1,95.04,867,41,2,1375028,1375893,1349759,1350624,0,1362
ASM1150v1,ASM1046v1,85.856,1308,141,21,621698,622996,607589,608861,0,1351
ASM1150v1,ASM1046v1,78.842,2004,377,33,339715,341688,296024,298010,0,1308
ASM1150v1,ASM1046v1,90.593,978,85,6,1590652,1591625,1564433,1565407,0,1290
ASM1150v1,ASM1046v1,98.229,734,12,1,2305743,2306475,2269390,2270123,0,1282
ASM1150v1,ASM1046v1,86.672,1148,134,17,471685,472822,458250,459388,0,1254
ASM1150v1,ASM1046v1,83.702,1356,186,34,470780,472122,455691,457024,0,1247
ASM1150v1,ASM1046v1,87.109,1086,125,13,617888,618967,611376,612452,0,1216
